Feature_Label,RT,m/z,CAM_log2FC_recomputed,CAM_p_recomputed,ILO_log2FC_recomputed,ILO_p_recomputed,CAM_FDR_BH,ILO_FDR_BH
"15.93 min | 3,3'-Digalloylprocyanidin B2",15.93,440.07348,,0.3910022189557705,,0.2308810975996949,0.5172165367604589,0.3781591555504055
15.94 min | N-Carbobenzoxyglycyl-prolyl-4-methylcoumarinyl amide,15.94,462.16728,-5.594057956656574,0.0964470038043085,1.4263274442729683,0.5565292078400904,0.2522600610866478,0.6837783238675844
"15.95 min | 3,3'-Digalloylprocyanidin B2",15.95,881.1513,-1.9154408989724472,0.1724174381849934,1.3011901233845722,0.2038476545926668,0.35844457727148515,0.35455018339277433
15.98 min | 4-Hydroxycoumarin,15.98,161.02447,3.266786540694901,0.0668728183885016,3.0806576633452254,0.7354203686084073,0.21133398722018057,0.8173559384314075
15.98 min | 4-Hydroxybenzoic acid,15.98,137.02487,,0.1910223270668894,0.5136562130838501,0.7360623271287248,0.35844457727148515,0.8173559384314075
15.99 min | Phenethyl 6-galloylglucoside,15.99,435.12895,1.2938110063623296,0.0001991236278837,-1.4210586093702886,0.091727763195374,0.0052100186020286625,0.22829257982649406
16.0 min | (-)-Epigallocatechin 3-(3-methyl-gallate),16.0,471.0962,-2.20765502997944,0.2071136117238091,-0.2282449028150455,0.6931074369137926,0.3704972769308036,0.7904057558860013
16.05 min | C.I. Acid Green 3,16.05,667.19039,-5.915645598884271,0.0022906048500719,,0.0010193832084289,0.021644777072561214,0.03519420527100777
16.08 min | GALLIC ACID,16.08,169.0133,,0.0062854286538385,-0.5236154141820912,0.5339714511492621,0.04094423099505174,0.6638013025168614
16.1 min | 8-Hydroxypinoresinol 8-glucoside,16.1,535.18021,-5.79854922692029,0.0042059952289884,3.1492275417814133,0.0520048732428386,0.03139718600666476,0.1737912027768692
16.12 min | FERULIC ACID,16.12,193.05002,0.2990137029393603,0.3910022189557705,0.8235677516739819,0.0684824394595998,0.5172165367604589,0.19868539683551958
16.12 min | eriodictyol-7-O-glucoside,16.12,449.1061,3.4541316462016733,0.0609402297293371,-9.121629926128367,0.0039388128085093,0.20366194187188608,0.06885443656394105
16.14 min | Traumatic acid,16.14,227.12749,-0.796094806041437,0.4969119962005549,3.097377144998513,0.1669310737306195,0.6099870815581923,0.3210749482200355
"16.14 min | (1R,3S,4S,6R)-6,9-Dihydroxyfenchone 6-O-b-D-glucoside",16.14,345.1558,-1.855638006320458,0.3172405811757177,-inf,0.2970687858282235,0.4995544385446592,0.4455821764907924
16.15 min | (E)-Resveratrol 3-glucoside 4'-sulfate,16.15,469.08303,-5.002735853213504,0.1843658008298286,1.84992110787048,0.1069947439451565,0.35844457727148515,0.24750375441919786
16.15 min | Ethyl 3-hydroxyoctanoate O-[glucosyl-(1->6)-glucoside],16.15,511.23922,1.1157254657283673,0.1779307457892881,2.3454891185316797,0.1431461419546534,0.35844457727148515,0.29342986092726736
"16.18 min | Feruloyl quinic acid (isomer of 886, 888)",16.18,367.10321,3.700439718141092,0.2137042035828208,4.231878180116166,0.1476147621023997,0.37982690495222077,0.29890907106072434
16.2 min | 3-Hydroxysuberic acid.mol,16.2,189.07559,1.2195856207606743,0.1097615706852803,,0.1436516625974891,0.2737534187021268,0.29346589651942667
16.2 min | Kaempferol 3-gentiobioside 7-rhamnoside,16.2,755.20264,,0.0018463675413872,,0.0836218050608092,0.018887656108560913,0.21975339649318304
16.2 min | Linalool oxide D 3-[apiosyl-(1->6)-glucoside],16.2,463.21822,,0.3910022189557705,1.3558098940701222,0.4143315272965614,0.5172165367604589,0.5509941918075049
16.21 min | Torachrysone 8-(2-apiosylglucoside),16.21,539.17733,1.556005805506606,0.0001013992778157,0.4982196390450416,0.3474171592284431,0.003590574427268762,0.4870894384715532
16.24 min | Procyanidin C1,16.24,865.19787,-4.6050977610620825,0.0016750424959483,5.337316264345935,0.0118125595114861,0.01780092363321396,0.10948419251921009
16.26 min | Mono-trans-p-coumaroylmesotartaric acid,16.26,309.06082,2.367822860858012,0.288863829803517,,0.0331366406972883,0.4654853546775461,0.15390265954217572
16.28 min | Neryl rhamnosyl-glucoside,16.28,461.24017,1.9669614326447773,0.2910230051598681,1.1252843066853064,0.6105265527226755,0.46678602802064795,0.7299416282548858
16.3 min | 3'-O-methyl-(-)-epicatechin,16.3,303.08698,8.98299357469431,0.0606686639210489,11.35188108993307,0.135176658703707,0.20366194187188608,0.2848436738852119
16.3 min | Isolariciresinol 9-O-beta-D-glucoside,16.3,521.19936,0.4535683486629261,0.542961410923365,-3.971644111434756,0.0191657234262085,0.6497657785833337,0.1297444316254605
"16.31 min | 3-(1,1-Dimethylallyl)scopoletin 7-glucoside",16.31,421.15039,-1.8067240824815136,0.1924012590973639,1.9512545989018648,0.0362030098358873,0.35844457727148515,0.15390265954217572
16.32 min | 3-Hydroxysebacic acid,16.32,217.10767,0.0240454739666509,0.9865357549870416,,0.0431030787442457,0.9894015088141644,0.16120479408545327
16.33 min | Epicatechin 3-O-gallate-(4beta->6)-epicatechin 3-O-gallate-(4beta->6)-epicatechin 3-O-gallate,16.33,660.1091,,0.1836951280619966,,0.0059007275420655,0.35844457727148515,0.07835485322685053
16.33 min | Tryptophol [xylosyl-(1->6)-glucoside],16.33,454.17224,3.3188788776028173,0.0150971378721363,0.8032154924020785,0.1921311755493213,0.0776911913432722,0.340374203074867
16.34 min | Epicatechin,16.34,325.0484,,0.0683140873897459,-0.6708764037084336,0.5832395210329603,0.2129610715242417,0.7059191748873954
16.34 min | Epifisetinidol-(4beta->8)-catechin,16.34,561.13892,0.2544843317602587,0.336134528338139,-0.2038379913865056,0.6348987743292194,0.5172165367604589,0.7472153076936936
16.35 min | Vanillylmandelic acid,16.35,197.04512,,0.1808534842118997,,0.167485841394646,0.35844457727148515,0.32162347495941734
16.37 min | EPICATECHIN,16.37,289.0715,,0.0620937515634046,2.0284133339645645,0.2844840428866489,0.20613334353139845,0.43363406537137106
16.38 min | (7'R)-(+)-Lyoniresinol 9'-glucoside,16.38,581.22523,2.193131298880049,0.0760646729879525,1.572518471977379,0.0875758625775944,0.2204120515270091,0.22440861172889967
16.39 min | 2-Hydroxycinnamic acid,16.39,163.03918,1.312212637862707,0.2774656892903788,0.2846323290228449,0.4763376663257735,0.4495836052811833,0.6112072114034781
16.39 min | 2-O-Acetyl-trans-coutaric acid,16.39,337.05596,0.5122702146519412,0.5223745023822685,,0.0253217700335361,0.6322516983259533,0.14183887279871069
"16.4 min | Epicatechin-(2beta->7,4beta->6)-catechin",16.4,575.11961,-1.1033292467093605,0.4461772520179089,1.1077755776847362,0.1355756768292012,0.5668544480558714,0.2848436738852119
16.44 min | Linalool oxide D 3-[apiosyl-(1->6)-glucoside],16.44,463.217,0.2650191527413409,0.4425360917263513,2.7544977425931148,0.048946760683014,0.5637844489613386,0.16833883985835543
16.46 min | isovitexin,16.46,431.09796,9.872103894417515,0.0256203026675673,,0.1059911834697664,0.11126301252802026,0.24600642751554183
"16.47 min | (Z)-Resveratrol 3,4'-diglucoside",16.47,551.17775,-3.947377501594633,0.0007246587280898,-0.5790453717665542,0.5457450692406094,0.010877757646652324,0.6747304750414338
16.48 min | Gallic acid hexoside,16.48,331.06626,0.429864916956483,0.7211771766295744,-5.142957953842044,0.1181071085654454,0.7929503829024221,0.2613876873860258
16.49 min | Atrolactic acid,16.49,165.05536,-6.320800548881637,0.1893102897597053,,0.0725426967033588,0.35844457727148515,0.20470589311298873
"16.49 min | 2,6-Dimethoxy-4-methylphenol",16.49,167.07136,-5.442280035252584,0.1212404180962332,-1.535956536896408,0.0450968003521622,0.2886776161912035,0.164758416101418
"16.49 min | 3,7-Dimethylquercetin",16.49,329.06768,3.0995356735509145,0.3910022189557705,-0.725504595339139,0.475041634832725,0.5172165367604589,0.6108310034487832
16.51 min | (+)-Lysergic acid,16.51,303.0907,-2.3177402979239288,0.0306441442081457,7.1440537304585945,0.1010931084034,0.12702694964975608,0.24153907042404046
16.51 min | [Epicatechin-(4beta->8)]2-epicatechin 3'''-gallate,16.51,508.10167,5.5210362919666105,0.0248988950728647,,0.1788720133038224,0.10881447498615872,0.32729237303331926
16.52 min | Procyanidin B2,16.52,577.13442,-4.339061262702538,0.0015960618723566,4.0749051291494816,0.014244872635272,0.01772341036992944,0.11773215933663135
16.52 min | [Epicatechin-(4beta->8)]2-epicatechin 3'''-gallate,16.52,1017.20673,11.456611099574918,0.0770286288500991,3.926192035885778,0.1032730414354831,0.22161778425413928,0.245051667048801
16.52 min | Isolariciresinol 9-O-beta-D-glucoside,16.52,557.18049,10.806549621985962,0.1862915527813324,11.750078862693847,0.1642273864351672,0.35844457727148515,0.31808979055675446
16.53 min | 2-Hydroxybenzaldehyde O-[xylosyl-(1->6)-glucoside],16.53,415.12457,3.321354724657564,0.0272951796048112,3.944365301027181,0.1569224816491425,0.11591551565674206,0.3104727036639911
16.53 min | Gibberellin A55,16.53,363.14516,-5.538673093768455,0.102555011192457,-0.6737972500123117,0.1502995421969461,0.26276154073614677,0.30093042867597314
16.55 min | 7-Hydroxy-2-methyl-4-oxo-4H-1-benzopyran-5-carboxylic acid 7-glucoside,16.55,381.08183,4.483734363362771,0.1147077218369092,9.44493659279917,0.0348061759770372,0.27987873472927843,0.15390265954217572
16.55 min | 8-Hydroxypinoresinol 8-glucoside,16.55,535.18108,-4.867206668776716,0.0469815800396705,-3.897523241260416,0.0012680801221881,0.17188778068845087,0.03671096850268787
"16.57 min | 7-methyl-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1,4a,5,6,7,7a-hexahydrocyclopenta[c]pyran-4-carboxylic acid",16.57,359.13441,3.3932646946715512,0.1219268014459071,-4.977279923499917,0.0446721976392865,0.28981224233528,0.16364006615346063
16.58 min | 2-Hydroxy-4-(2-(tosyloxy)acetamido)benzoic acid,16.58,364.04819,,0.0014254985623916,,0.0056200221363202,0.0162695331790314,0.07684406505206134
16.58 min | Neryl rhamnosyl-glucoside,16.58,461.23927,0.6586046782940382,0.4767577301816553,2.9985720828062665,0.0360080629953978,0.5910255164998797,0.15390265954217572
16.59 min | Eriodictyol 7-(6-galloylglucoside),16.59,601.11993,3.459950947311332,0.0198399538888398,3.381555453795617,0.066487339888868,0.09373229091625285,0.19577615434227444
16.6 min | naringenin-7-O-glucoside,16.6,433.1127,3.35792659962756,0.3389562111963671,-1.1669140635871855,0.0559698927013153,0.5172165367604589,0.18017347743710124
16.6 min | 4'-O-methyl-(-)-epicatechin-3'-O-beta-glucuronide,16.6,493.13591,6.771416104042987,0.0272437299899958,5.458686232394475,0.0041226247101412,0.11591551565674206,0.07050681982960566
"16.6 min | (1R,3S,4S,6R)-6,9-Dihydroxyfenchone 6-O-b-D-glucoside",16.6,345.15571,3.0604231206482804,0.0001285772679654,0.4434247505723194,0.5705648612039178,0.004227743025243272,0.6960689693662637
16.62 min | Phenethyl 6-galloylglucoside,16.62,435.12928,2.5307220814924234,0.0665561377554872,1.9679083965062236,0.0787537879975184,0.21133398722018057,0.2149386980722785
16.63 min | 3-(4-Hydroxy-3-methoxyphenyl)propionic acid,16.63,195.06587,-6.857980995127572,0.1261173090925088,-6.281286110390017,0.4830242967064914,0.29807534078196596,0.6176449571774673
16.63 min | (-)-Epigallocatechin 3-(3-methyl-gallate),16.63,471.09331,,0.218396081072829,,0.3109595883091524,0.3837724904895096,0.4587982814689524
16.66 min | Suberic acid,16.66,173.0817,-0.8478690703897971,0.0883598499360899,0.4137525531448042,0.505280641400668,0.23879638505232906,0.6372571225656515
"16.67 min | Epicatechin-(2beta->7,4beta->6)-catechin",16.67,575.11579,,0.0007902763922389,0.2088809090635027,0.7345550104109342,0.01120087426676396,0.8173559384314075
16.68 min | ellagic acid,16.68,300.99753,,0.0046759237793965,-4.506977715859321,0.3589022737383093,0.033458293986251636,0.4932342085909646
16.68 min | Methyl salicylate O-[rhamnosyl-(1->6)-glucoside],16.68,459.15113,2.6314840245185582,0.1422857396016856,2.0307110807161566,0.0558256225127247,0.3218440640465621,0.1801289361917589
16.7 min | Kaempferol 3-rungioside,16.7,593.14975,-12.660218788535618,0.0039254092900991,-5.439138831980395,0.0043912844545286,0.030116612386815872,0.071467830519271
16.7 min | Caffeic Acid,16.7,179.034,0.582325031904525,0.4956002133693326,,0.0744268976706274,0.608918055750043,0.20764352663259888
16.72 min | 7-Hydroxyoctanoic acid.mol,16.72,159.10251,-3.729008870337863,0.1573133346024489,,0.131728478333205,0.345918382082435,0.27944244021222137
16.73 min | Linalool oxide D 3-[apiosyl-(1->6)-glucoside],16.73,463.21648,,0.0692701563279547,1.8104893071786796,0.0897223309706085,0.21400914069106364,0.22693505324250976
"16.74 min | 6-Feruloylglucose 2,3,4-trihydroxy-3-methylbutylglycoside",16.74,473.16704,-10.579315937580017,0.1895648984503732,1.3564596537427591,0.1806486361266515,0.35844457727148515,0.3278262371759602
16.76 min | ent-Epicatechin-(4alpha->8)-ent-epicatechin 3-gallate,16.76,729.14556,,0.0312230022669857,,0.0045626018354095,0.12757090571215163,0.07189779237317175
16.76 min | Pavetannin B6,16.76,863.17844,-13.820278702816962,0.0645003024553254,-0.8067004067739402,0.396801146634317,0.20869734182118405,0.5342601242088711
"16.76 min | Kaempferol 3-(2'',4''-di-(Z)-p-coumaroylrhamnoside)",16.76,723.17056,0.122226378924644,0.9459277133776104,1.667329136846234,0.0339925261395435,0.9605339501282941,0.15390265954217572
16.76 min | (-)-epicatechin-3'-O-glucuronide,16.76,451.12463,13.104667149318534,0.0203119816344501,1.3749923141410956,0.1503562605260112,0.09476637377424185,0.30093042867597314
"16.78 min | (Z)-Resveratrol 3,4'-diglucoside",16.78,551.17938,-2.540546250089154,0.1281917880355026,1.4156353093569658,0.1763514995512882,0.30107629128746444,0.32646303067068233
16.79 min | Cinnamtannin A2,16.79,576.12622,-13.695989464702496,0.06533833488078,3.30940879075694,0.0110893010600163,0.21001635518790548,0.10709318016701055
16.8 min | (-)-Catechin gallate,16.8,441.08071,4.052141128670051,0.0070486208398736,-0.7044267430823236,0.6662894726107157,0.044652043026905695,0.7707376977631826
16.8 min | EPICATECHIN,16.8,289.0703,2.2146681772536057,0.0062724537163707,2.589787956499379,0.0404689727330429,0.04094423099505174,0.15663884873477749
16.8 min | GALLIC ACID,16.8,169.01341,,0.003728239441693,-2.8454502244446034,0.5368081476903378,0.029590222235505934,0.6659556340742119
16.8 min | 4-Hydroxybenzoic acid,16.8,137.02376,1.1758498353994176,0.8936398191805417,,0.1676820434256195,0.9230490578072761,0.32162347495941734
16.82 min | Epicatechin 3-O-gallate-(4beta->6)-epicatechin 3-O-gallate-(4beta->8)-catechin,16.82,1169.21748,1.0539388071108038,0.552180790198395,-7.078002512001273,0.0299658397008992,0.657380751089641,0.15212509197267363
16.83 min | Kaempferol 3-O-(2''-rhamnosyl-6''-acetyl-galactoside) 7-O-rhamnoside,16.83,783.19557,2.703174795019867,0.2038136683092435,,0.0702994794302379,0.3674499685836361,0.20100120309142555
"16.84 min | (3b,9R)-5-Megastigmene-3,9-diol 9-[apiosyl-(1->6)-glucoside]",16.84,541.24268,,0.1892171468125969,3.665484250343694,0.2364352189533132,0.35844457727148515,0.3827866792198424
16.85 min | 8-Hydroxypinoresinol 8-glucoside,16.85,535.18277,-0.9158079443401996,0.0552439705647466,3.071161365055164,0.2266637503428296,0.19265637209574507,0.3734595296850476
16.85 min | Gallocatechin-(4alpha->8)-gallocatechin-(4alpha->8)-gallocatechin,16.85,913.17891,,0.3910022189557705,3.3274662784287923,0.3313327620386788,0.5172165367604589,0.4724309723039861
16.88 min | Epicatechin 3-O-gallate-(4beta->6)-epicatechin 3-O-gallate-(4beta->8)-catechin,16.88,584.10482,0.9762839310261926,0.3910022189557705,1.82114794809618,0.0913525504746463,0.5172165367604589,0.22829257982649406
16.88 min | (7'R)-(+)-Lyoniresinol 9'-glucoside,16.88,581.22209,1.5291028289337782,0.2501225732724464,-0.0591121498203333,0.9550329292614916,0.4176774772542303,0.9668684083730192
16.89 min | Quercetin 3-galactoside,16.89,463.08693,4.896548651387059,0.4525080462830038,-3.608875502454672,4.525446864081994e-05,0.5705434445436492,0.009859906558235201
16.89 min | Ethyl 3-hydroxyoctanoate O-[glucosyl-(1->6)-glucoside],16.89,511.241,5.106614741080237,0.0001999500260011,1.86356406216198,0.1178425159874199,0.0052100186020286625,0.2612207296607173
16.9 min | Phenethyl 6-galloylglucoside,16.9,435.13053,,0.1182073937127109,7.2709327945987265,0.0669559174968431,0.28489425954145503,0.19652293512949448
16.95 min | L-(-)-3-Phenyllactic acid,16.95,165.05504,1.070389327891398,0.6118830530355645,1.214950804856416,0.3176703844804894,0.7041754135350954,0.4657142260802079
"16.95 min | 3,4-Dimethoxyphenylacetic acid.mol",16.95,195.06562,-2.6244908649077936,0.3910022189557705,3.742824133912834,0.1489818077684548,0.5172165367604589,0.30035602412881174
16.95 min | quercetin-3-O-deoxyhexosyl(1-2)pentoside,16.95,579.1324,-0.6190288875171788,0.5545111290344868,-3.751290885360616,0.0051106853410984,0.657886485564112,0.07201894342915194
16.95 min | [Epicatechin-(4beta->8)]2-epicatechin 3'''-gallate,16.95,508.10122,5.492201531312865,0.1249420417460322,1.776499002555909,0.327330149993758,0.29596047967627864,0.4724309723039861
16.96 min | Gibberellin A3,16.96,345.13427,-0.0679573841004749,0.9406431597353486,1.5236482339053712,0.1694955079730501,0.9565745240018532,0.32182370587512954
"16.97 min | Benzoic acid + 1O, O-Hex",16.97,299.0762,2.6361412246467197,0.1852959677069173,0.4584300947922243,0.9157765528460536,0.35844457727148515,0.9487527527984996
"16.98 min | 2-Hydroxy-3,4-Dimethoxybenzoic Acid",16.98,197.04448,,0.0742047074602865,0.2315441197059781,0.9001812316974709,0.21775030557936803,0.9375190655914083
16.99 min | 4'-O-Methylepicatechin 7-O-glucuronide,16.99,479.12076,inf,0.0030142040192286,6.337397928654356,0.0401683185108025,0.025854756214625442,0.15663884873477749
16.99 min | Pavetannin B6,16.99,863.18141,-5.012675933087573,8.952212265357045e-05,3.1967169362085137,0.0861984356846158,0.0035107874108330256,0.2237289491891727
16.99 min | Luteolin 7-O-(2-apiosyl-4-glucosyl-6-malonyl)-glucoside,16.99,863.17021,-11.89026427702111,0.3910022189557705,1.601780745919151,0.351115916989455,0.5172165367604589,0.4878179892982267
17.0 min | eriodictyol-7-O-glucoside,17.0,449.10712,8.387274280090091,0.001803598389789,-2.7665027306889165,0.0123542141488047,0.01858783116640753,0.1100720628354793
"17.01 min | 3-(1,1-Dimethylallyl)scopoletin 7-glucoside",17.01,421.15009,0.6925905377769577,0.2579398755846994,0.679002386546373,0.2770249083756204,0.4255853861200357,0.4265010016351525
17.02 min | Gibberellin A105,17.02,329.13863,-10.840384550711669,0.0319783848857256,1.8573093920155144,0.0809783176620781,0.13027182751382613,0.21934625979198336
"17.02 min | 6-Feruloylglucose 2,3,4-trihydroxy-3-methylbutylglycoside",17.02,473.1657,0.4249621481838403,0.2906333927524326,-11.674878822105832,0.0061225040906604,0.46678602802064795,0.07902035653459825
17.03 min | Epifisetinidol-(4beta->8)-catechin,17.03,561.1391,1.3539375046981668,0.1591759657036604,2.1650338223770147,0.1518624029120356,0.3478196339189162,0.3026291174913725
17.03 min | Cinnamtannin II,17.03,720.1598,-5.071832068138152,0.0115433909114024,2.940042333913769,0.0308549175394307,0.0642799308413174,0.15316977449297034
17.03 min | Isolariciresinol 9-O-beta-D-glucoside,17.03,521.201,3.703798730231007,0.4393839606333747,7.830272629580573,0.0513271855550754,0.5602855490625027,0.17288498354038812
"17.04 min | Epicatechin-(2beta->7,4beta->6)-catechin",17.04,575.11982,,0.0003852147198855,3.1512625635972307,0.0021042075727434,0.007599736116598222,0.050980888736116406
17.05 min | 2-Hydroxycinnamic acid,17.05,163.03938,,0.0111735643818973,,0.0617569480615638,0.06272639191626087,0.18754134906561667
"17.07 min | (2S)-2-[(4-Methylphenyl)sulfonylamino]-3-[[4-oxo-5-(2-piperidin-4-ylethyl)-7,8-dihydro-6H-pyrazolo[1,5-a][1,4]diazepine-2-carbonyl]amino]propanoic acid",17.07,545.22214,2.420517667285418,0.0671800292466758,-11.714531738288208,0.0159095917286048,0.21133398722018057,0.11940840313697407
"17.1 min | 4',7-Di-O-methylcatechin",17.1,317.10271,-0.1309160881906896,0.7173973067921781,1.5838361012094118,0.0830668516989179,0.7900950426102137,0.21934625979198336
17.1 min | Cinnamtannin A2,17.1,576.1249,-5.7003150963890485,0.0038884266954046,3.5848744277380944,0.0230800603559512,0.030116612386815872,0.13563218447476003
17.1 min | Epicatechin Monogallate,17.1,441.08241,,0.3910022189557705,,0.0436721165001682,0.5172165367604589,0.16173412212458071
"17.13 min | trans-p-Menthane-1,7,8-triol 8-glucoside",17.13,349.18516,1.7152188866724978,0.3363943667159003,1.5777309314900805,0.348298914580327,0.5172165367604589,0.4873361712618355
17.13 min | Xanthylic acid,17.13,363.03348,0.5916779280871337,0.6223246282501449,-2.037660528873152,0.2133361620128902,0.7144059115656276,0.3623828287082428
"17.16 min | 11,13-Dihydrotaraxinic acid glucosyl ester",17.16,425.18075,2.635323049131965,0.0004262915468725,,0.1295075245442041,0.008176508697651701,0.2772866533264277
17.16 min | 6-Epi-7-isocucurbic acid glucoside,17.16,373.1866,1.8798995225115105,0.0228640016232226,1.4763431854111124,0.1382507656310247,0.10218506874326994,0.2875366074344053
17.17 min | Procyanidin B1,17.17,577.13702,-0.3239092006789515,0.463658938051014,3.65998577739235,0.0145506538550743,0.5789448403693042,0.11773215933663135
17.18 min | Monoisobutyl phthalic acid,17.18,221.08252,3.564784618783526,0.7001994401337573,2.0840249280366656,0.7699472311814645,0.7779367874696048,0.8432173879949266
17.18 min | Isolimonic acid,17.18,505.2081,0.947395915961312,0.6762022975471702,12.826367493760417,0.170389585888612,0.7598335011494239,0.3227819178493459
17.18 min | Abscisic acid; LC-tDDA; CE30,17.18,263.12865,2.304307614064065,7.101555600745664e-05,,0.1295062001754185,0.0031945261980273736,0.2772866533264277
17.21 min | Epicatechin-(4beta->8)-gallocatechin,17.21,593.12972,-1.017026102292673,0.6651654237145078,1.936000184238239,0.0417827936512553,0.7504848448935746,0.15895878245835693
17.22 min | 4'-O-methyl-(-)-epicatechin-5-O-beta-glucuronide,17.22,477.13961,,0.3910022189557705,-3.005852726245437,0.2653635109739498,0.5172165367604589,0.41596709268447746
17.22 min | [Epicatechin-(4beta->8)]2-epicatechin 3'''-gallate,17.22,1017.20668,4.656270360148421,0.0706896407287625,8.501837184902296,0.1211841921743767,0.21440135267995997,0.2650011448304899
17.24 min | FERULIC ACID,17.24,193.04978,1.5408399474888486,0.3937248717711681,-0.2487253160756981,0.7633159652688813,0.5191104142498405,0.8386152331235681
17.24 min | [Epicatechin-(4beta->8)]2-epicatechin 3'''-gallate,17.24,508.10189,5.212786644399637,0.0012109596100338,0.4442636378114146,0.8812237801564146,0.014293463431253654,0.9282761559084732
"17.27 min | 6-Feruloylglucose 2,3,4-trihydroxy-3-methylbutylglycoside",17.27,473.16477,0.2412269942642827,0.7867184642419769,3.505366421029212,0.1395858075213702,0.840327217147539,0.2894660888174966
17.28 min | Epicatechin 3-O-gallate-(4beta->6)-epicatechin 3-O-gallate-(4beta->6)-epicatechin 3-O-gallate,17.28,660.10867,,0.2279168356413179,-1.2663934179237084,0.3760480176343927,0.3934051560691381,0.51126242356654
17.28 min | eriodictyol-7-O-glucoside,17.28,449.1073,,0.0645284322647687,12.98651662942401,0.1686692113863888,0.20869734182118405,0.3217295316638162
17.32 min | (-)-Epigallocatechin 3-(3-methyl-gallate),17.32,471.09179,4.913695773513633,0.1206561038692048,2.60705284571512,0.2295743217979409,0.288280414261889,0.3765346061792831
17.32 min | Butyl (S)-3-hydroxybutyrate [arabinosyl-(1->6)-glucoside],17.32,453.19642,-2.1044008095308757,0.3341995719954422,-5.131401453552325,0.0027964036767646,0.5172165367604589,0.05947836142239788
17.33 min | Isolariciresinol 9-O-beta-D-glucoside,17.33,521.19969,12.573883830656468,0.1065329229891475,-11.046138749342637,0.0882032588593553,0.26896154780258263,0.22473929978739793
"17.36 min | 3,3'-Digalloylprocyanidin B2",17.36,440.07517,2.291105171420462,0.5095588102380186,,0.2245007518415836,0.6205992626965642,0.3713000458601521
17.37 min | Linalool oxide D 3-[apiosyl-(1->6)-glucoside],17.37,463.21638,-2.479906303696026,0.0010335032093875,2.1238902360987204,0.0213434976242618,0.012858269659136374,0.13277193792389888
"17.39 min | 2-((2'-(5-Ethyl-3,4-diphenyl-1H-pyrazol-1-yl)-[1,1'-biphenyl]-3-yl)oxy)acetic acid",17.39,509.16682,7.038173848040861,0.018831481191067,5.520572709499716,0.0824880262011431,0.09016738530502612,0.21934625979198336
17.42 min | Gibberellin A75,17.42,379.14074,-3.650094361985945,0.0310907243490649,2.209515354373277,0.1772475918472286,0.12757090571215163,0.32660464680738327
17.42 min | Kaempferol 3-rungioside,17.42,593.14952,1.2968989817324914,0.130470565609132,-0.6369610373965753,0.4438376050399616,0.30435785659832987,0.5798862181269507
17.45 min | 4'-Methyl-(-)-epigallocatechin 3-(4-methyl-gallate),17.45,485.11092,7.014140401403719,0.0420040448631332,-2.6862781807173564,0.2544671225378371,0.16068583367309405,0.40208134579491195
17.48 min | 4'-O-Methylepicatechin 7-O-glucuronide,17.48,479.11836,,0.1831787405261597,-1.2432139817452172,0.1771734544634474,0.35844457727148515,0.32660464680738327
17.48 min | Pavetannin D1,17.48,719.14618,-2.2148756809235848,0.0044919993777681,3.173036660047376,0.0213282180190395,0.03299708053562631,0.13277193792389888
17.48 min | Epicatechin 3-O-(3-O-methylgallate),17.48,455.10135,6.00001650218235,0.1896255986540019,-1.1000235650134231,0.1024221261430725,0.35844457727148515,0.24387061414410885
17.52 min | naringenin-7-O-glucoside,17.52,433.11176,2.9649935501720868,0.0273431696970348,-3.587304158500121,5.763417601037143e-05,0.11591551565674206,0.009859906558235201
17.53 min | Ethyl 7-epi-12-hydroxyjasmonate glucoside,17.53,415.19645,,0.1004857513513295,0.9602519330579428,0.1593508979276147,0.2593847151704412,0.31259032675857373
17.55 min | (S)-9-Hydroxy-10-undecenoic acid,17.55,199.13288,-4.664843277589852,0.1789038364058433,-4.769251942796018,0.000290255383881,0.35844457727148515,0.018220122051802776
17.56 min | 1-[2-(Benzhydryloxy)ethyl]piperidine-4-acetic acid ethyl ester,17.56,416.19918,4.500281777444402,0.1176954692928287,1.8111837769803392,0.0350620291627519,0.28415636904439934,0.15390265954217572
"17.57 min | (Z)-Resveratrol 3,4'-diglucoside",17.57,551.17619,-2.027060592423832,0.283569713631899,-0.2459546196860413,0.6531740385853899,0.45802312810017837,0.7605677464472373
17.58 min | Epicatechin-(4beta->8)-gallocatechin,17.58,593.1301,,0.3910022189557705,2.350497247084133,0.6515365883013166,0.5172165367604589,0.7605677464472373
17.58 min | Isorhamnetin-3-O-galactoside-6''-rhamnoside,17.58,623.16114,-2.485144370797721,0.0004470832259721,1.245920524457322,0.0184344997625754,0.008457834726951646,0.12827004609367068
"17.62 min | 2-[4-(3-Hydroxypropyl)-2-methoxyphenoxy]-1,3-propanediol 1-glucoside",17.62,417.17754,14.80022162396308,0.0017388843763082,,0.0436834377642785,0.018250847150328226,0.16173412212458071
17.63 min | Mono-trans-p-coumaroylmesotartaric acid,17.63,309.06066,2.953477697572504,0.0025838988125561,,0.0400100591061695,0.023021704904128863,0.15663884873477749
"17.65 min | (7'S,8'S)-4,7'-Epoxy-3,8'-bilign-7-ene-3',5-dimethoxy-4',9,9'-triol 4'-glucoside",17.65,519.18748,-0.6940881673390835,0.0922241946656979,-1.2776779498856865,0.1054308843180846,0.2446267063080402,0.24600642751554183
